id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2656076,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,720,"Nun ist heute von mehreren Kollegen über Subventionen gesprochen worden. Ich finde, wenn man über Subventionen spricht, soll man das sehr konkret machen. Schauen wir uns einmal die 20 größten Subventionsempfänger in Deutschland an: Hier stehen die energieintensiven Unternehmen auf Platz eins. Durch Subventionen für diese gehen dem Bundeshaushalt jährlich 2,3 Milliarden Euro verloren. Ich finde, das ist nicht hinzunehmen.",data/txt/17193.txt,speech,linke
2656077,193,17,0,,,,721,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2656078,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,722,"Finanzminister Schäuble hat nun gefordert, dass die Unternehmen wenigstens einen konkreten Nachweis über die eingesparten Mengen an Strom und Brennstoff liefern sollen, aber das wurde dann vom Wirtschaftsminister, der sonst nichts bringt, gekippt.

Meine Damen und Herren, die Steuerzahler sollten durch eine Bankenabgabe von den Krisenkosten entlastet werden. Auch das ist ein Flop. Eigentlich war geplant, dass Herr Schäuble im Jahr 2011 über die Bankenabgabe 1,3 Milliarden Euro einnimmt. Es wurde weniger als die Hälfte, gerade einmal 500 Millionen Euro. Die Bundesbank hat uns die Auskunft erteilt - Sie können das nachlesen -, dass die Krise den deutschen Steuerzahler bisher 335 Milliarden Euro gekostet hat.",data/txt/17193.txt,speech,linke
2656079,193,17,0,Klaus-Peter Flosbach [CDU/CSU],Klaus-Peter Flosbach,klaus-peter-flosbach,723,Was? Bitte einmal die Zahl erläutern! Gibts nämlich gar nicht!,data/txt/17193.txt,poi,cducsu
2656080,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,724,Da fragt man sich: Warum wurden bei den Banken nur 500 Millionen Euro geholt? Da ist wirklich mehr drin.,data/txt/17193.txt,speech,linke
2656081,193,17,0,,,,725,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2656082,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,726,"Im Jahr 2010 - Sie erinnern sich - haben Sie ein Kürzungspaket beschlossen. Es wurde immer wieder geändert, und darum ist es interessant, zu schauen, was daraus geworden ist. Die Konzerne müssen zur Sanierung der Staatsfinanzen so gut wie gar nichts beitragen; das alles wurde peu à peu wieder gestrichen. Aber die Kürzungen, die den einfachen Steuerzahler treffen, wurden eins zu eins umgesetzt.

Darum finde ich es immer besonders empörend, wenn Politiker - auch in dieser Woche wieder - versuchen, das Märchen zu verbreiten, dass eigentlich nur die Besserverdienenden Steuern zahlen. Das, meine Damen und Herren, stimmt nicht.",data/txt/17193.txt,speech,linke
2656083,193,17,0,,,,727,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2656084,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,728,"Auch Arbeitslose und Rentner zahlen Steuern, nämlich Verbrauchssteuern, vor allen Dingen die Mehrwertsteuer. Diese Steuern sind in den letzten Jahren immer wieder gestiegen, im Gegensatz zur Einkommen- und zur Erbschaftsteuer. Nur einmal zwei aktuelle Zahlen: Wenn wir die Einnahmen aus den Jahren 2010 und 2011 vergleichen, so sehen wir, dass die Einnahmen aus der Erbschaftsteuer um 3,6 Prozent zurückgegangen sind, aber die Einnahmen aus der Mehrwertsteuer um 1,8 Prozent gestiegen sind; hier wurden insgesamt 139 Milliarden Euro eingenommen. Ich finde, dass es für alle Menschen, die sich mit ihren Steuerzahlungen am Staatshaushalt beteiligen, beleidigend ist, ihnen immer wieder zu erklären, sie würden gar nichts zahlen und nichts beitragen. Das stimmt einfach nicht, meine Damen und Herren.",data/txt/17193.txt,speech,linke
2656085,193,17,0,,,,729,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2656086,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,730,"Wir brauchen endlich eine Finanztransaktionsteuer, die den Finanzmarkt entschleunigt und die zudem ordentlich Geld in die Staatskasse bringt. Wir brauchen höhere Vermögensteuern in unserem Land. Man muss auch ganz deutlich sagen: Hier wurde viel über die Schweiz diskutiert; das ist alles richtig. Wenn es jedoch um die Besteuerung von Vermögen geht, ist Deutschland eine große Steueroase. Auch das muss ein Ende haben.",data/txt/17193.txt,speech,linke
2656087,193,17,0,,,,731,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2656088,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,732,"Ich möchte konkret etwas zur Verschwendung von Geldern sagen. Ein einziges Beispiel: Nach dem 2010 beschlossenen Kürzungspaket sollte das Verteidigungsministerium im Jahr 2013  1 Milliarde Euro weniger ausgeben. Davon findet man im Haushalt gar nicht mehr. Die Bundeswehr macht eine Reform und baut Personal ab. Doch trotz des Personalabbaus will der Minister fast 1 Milliarde Euro mehr für sein Personal haben. In der Summe macht das 2 Milliarden Euro mehr aus als noch 2010 geplant.

Stellen Sie sich bitte einmal vor: In Griechenland wird, so wie es die Troika gefordert hat, Personal im öffentlichen Dienst abgebaut. Dann sagen die Griechen aber: Ja, wir bauen Personal ab, aber wir senken die Personalkosten nicht um 1 Milliarde Euro, sondern wir erhöhen sie um 1 Milliarde Euro. - Diese Koalition würde doch im Karree springen und sofort alle Kreditlinien für Griechenland sperren lassen. Wenden Sie endlich die Maßstäbe, die Sie anderen abverlangen, auf sich selber an! Erst dann wird eine glaubwürdige Politik daraus.",data/txt/17193.txt,speech,linke
2656089,193,17,0,,,,733,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2656090,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,734,"Jeder Europäer, der es wissen will, weiß es schon: Die Bundesregierung hat viel bittere Medizin für unsere europäischen Nachbarn zur Hand. Auch im eigenen Land wird diese bittere Medizin verteilt, aber nur an Arbeitnehmer, Arbeitslose, Rentner und Menschen, denen es nicht so gut geht. Die Wirkung ist katastrophal.",data/txt/17193.txt,speech,linke
2656091,193,17,0,Bartholomäus Kalb [CDU/CSU],Bartholomäus Kalb,bartholomaus-kalb,735,"Wie passt das jetzt mit dem zusammen, worüber Sie vor fünf Minuten gesprochen haben?",data/txt/17193.txt,poi,cducsu
2656092,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,736,"Dieser Haushalt ist ein Schönwetterhaushalt für die Menschen, die schon immer auf dem Sonnendeck gelegen haben. Er ist jedoch eine Bedrohung für die Menschen, die unter Deck sitzen müssen. Es wird Zeit, dass sich etwas ändert in unserem Land.

Vielen Dank.",data/txt/17193.txt,speech,linke
2656093,193,17,0,,,,737,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2656094,193,17,0,Dr. Gesine Lötzsch (DIE LINKE),Dr. Gesine Lötzsch,gesine-lotzsch,738,,data/txt/17193.txt,speech,linke
2656095,193,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,739,Der Kollege Sven-Christian Kindler hat das Wort für die Fraktion Bündnis 90/Die Grünen.,data/txt/17193.txt,chair,
2656096,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,740,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Eine Woche lang haben wir nun über den Bundeshaushalt 2013 geredet. Vor einer entscheidenden Frage hat sich die Koalition jedoch immer gedrückt. Die Frage lautet, wie sich die Konjunktur in der nächsten Zeit entwickeln wird.",data/txt/17193.txt,speech,gruene
2656097,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,741,Genau!,data/txt/17193.txt,poi,spd
2656098,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,742,"Davon hängt nämlich maßgeblich ab, ob ihr Entwurf auch nur im Ansatz funktioniert.

Zu den Zahlen: Die Koalition geht für den Haushalt 2013 von einem Wirtschaftswachstum in Höhe von 1,6 Prozent aus und für die Folgejahre laut Finanzplan von einem Wachstum in Höhe von 1,5 Prozent. Das Institut für Wirtschaftsforschung in Halle hat seine Prognose schon auf 0,8 Prozent gesenkt, geht also nur noch von der Hälfte aus. Das RWI sagt nur noch ein Wachstum in Höhe von 1,0 Prozent für das nächste Jahr voraus.

Auch in der Wirtschaft ist dieser Trend spürbar. Die Auftragseingänge gehen zurück, befristete Verträge werden nicht verlängert, die Investitionen werden zurückgefahren. Viele Länder Europas befinden sich in der -Rezession. Das zeigt: Ihre Haushaltsführung ist nicht nachhaltig. Sie surfen nur auf der Konjunkturwelle. Wenn diese Welle einbricht, wird auch Ihr Haushalt zusammenbrechen wie ein Kartenhaus.",data/txt/17193.txt,speech,gruene
2656099,193,17,0,,,,743,Beifall beim BÜNDNIS 90/DIE GRÜNEN und bei der SPD,data/txt/17193.txt,poi,
2656100,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,744,"Bei Ihrer Haushaltspolitik haben Sie nur von der guten Konjunktur der letzten Jahre profitiert. Hinzu kommt, dass die Zinsausgaben auf einem historisch niedrigen Niveau liegen. Obwohl diese schwarz-gelbe Koalition in dieser Legislaturperiode die Schulden um 100 Milliarden Euro erhöht hat - 100 Milliarden Euro durch diese Schuldenkoalition -, sind die Zinsausgaben um 10 Milliarden Euro gesunken. Dafür haben Sie aber nichts getan. Das ist Ihnen einfach zugefallen, weil Deutschland Krisengewinner ist. Daher rührt die konjunkturelle Haushaltsverbesserung. Diese Haushaltsverbesserung ist also rein konjunkturell bedingt; Sie haben diese Zeit leider nicht genutzt, irgendetwas im Haushalt voranzubringen. Sie haben sich nicht um eine strukturelle Haushaltsverbesserung gekümmert. Das ist Ihr großer Fehler.",data/txt/17193.txt,speech,gruene
2656101,193,17,0,,,,745,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD,data/txt/17193.txt,poi,
2656102,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,746,"Was jetzt nötig ist, auch angesichts der großen ökonomischen Probleme und der Konjunkturdaten, ist ein massives Umsteuern in der Krise. Wir brauchen einerseits nachhaltige Investitionen, um Konjunkturimpulse gegen die Rezession in Europa auszusenden. Andererseits brauchen wir Investitionen, um für die Zukunft vorzusorgen. Das gilt vor allem im sozialen und ökologischen Bereich, weil wir den Ressourcenverbrauch ebenso wie den Ausstoß der Treibhausgase vermindern müssen. Der Klimawandel mit seinen großen Herausforderungen darf in dieser Finanzkrise nicht vergessen werden, denn er ist die eigentliche Megakrise des 21. Jahrhunderts.",data/txt/17193.txt,speech,gruene
2656103,193,17,0,,,,747,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD,data/txt/17193.txt,poi,
2656104,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,748,"Was wollen wir konkret tun? Wir wollen konkret zum Beispiel einen 3-Milliarden-Energiesparfonds einführen. Wir wollen Bürgerinnen und Bürgern sowie Unternehmen helfen, wirtschaftlicher mit Energie umzugehen, mit Energie effizienter zu leben. Es soll insbesondere dort energetische Stadtteilsanierung gemacht werden, wo Menschen leben, die nicht so privilegiert sind. Gerade sozial benachteiligte Viertel wollen wir sanieren. Denn wir wissen, es ist jetzt dringend notwendig, diese Energiewende wirklich mit aller Kraft voranzutreiben.

Was aber macht diese Bundesregierung? Der Umweltminister hat auch diese Woche noch einmal gesagt, er wolle die erneuerbaren Energien ausbremsen. Angela Merkel hat gesagt, sie wolle die Windenergie einschränken. Der FDP-Chef Rainer Brüderle will mit seinem planwirtschaftlichen Quotenmodell ein Moratorium für die Energiewende durchsetzen. Wahnsinn! Diese Bundesregierung setzt die Energiewende mit voller Absicht in den Sand, obwohl wir jetzt schnell erneuerbare Energien, Netze und Speicher ausbauen müssten.",data/txt/17193.txt,speech,gruene
2656105,193,17,0,,,,749,Beifall beim BÜNDNIS 90/DIE GRÜNEN und bei der SPD,data/txt/17193.txt,poi,
2656106,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,750,"Was wir uns wirklich sparen können, sind ökologisch schädliche Subventionen. Wir brauchen keine Milliardensubventionen für die Industrie bei der EEG-Umlage, bei Netzentgelten oder bei der Ökosteuer. Es gibt Mil-liardensubventionen durch das Dienstwagenprivileg, und es gibt Milliardensubventionen für den Flugverkehr. Es ist nicht nur umweltpolitisch geboten, diese umweltschädlichen Subventionen endlich abzubauen, sondern dies ist auch haushaltspolitisch geboten, um Spielräume im Haushalt zu schaffen.",data/txt/17193.txt,speech,gruene
2656107,193,17,0,,,,751,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2656108,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,752,"Wir müssen in der Krise aber auch auf ein gerechteres Steuersystem umsteuern. Wir hatten sehr gute Konjunkturdaten. Wir hatten nachlaufend wirklich sehr gute Steuereinnahmen, und wir haben historisch niedrige Zinsen. Aber immer noch plant diese Bundesregierung, im nächsten Jahr 18 Milliarden neue Schulden zu machen. Das heißt, wir haben ein strukturelles Einnahmeproblem des Staates, und wir haben eine strukturelle Unterfinanzierung des Staates, jedenfalls dann, wenn man den Sozialstaat erhalten will.

Diese Koalition steht - das weiß ich - natürlich für einen magersüchtigen Staat, sie steht für einen Nachtwächterstaat, den sich nur Reiche leisten können. Das wollen wir Grüne nicht. Wir Grüne sagen auch klar: Wir wollen einen leistungsfähigen Sozialstaat. Wir wollen die Staatsquote wieder erhöhen. Wir wollen Besserverdienende stärker beteiligen über eine Anhebung des Spitzensteuersatzes auf 49 Prozent und indem wir Kapitalerträge angemessen besteuern; denn Haushaltskonsolidierung funktioniert nur, wenn es gerecht zugeht und gerade starke Schultern mehr dazu beitragen.",data/txt/17193.txt,speech,gruene
2656109,193,17,0,,,,753,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD,data/txt/17193.txt,poi,
2656110,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,754,"Außerdem wollen wir Schulden abbauen. Wir sind die einzige Partei, die ein tragfähiges Konzept für den Schuldenabbau hat.",data/txt/17193.txt,speech,gruene
2656111,193,17,0,Otto Fricke [FDP],Otto Fricke,otto-fricke,755,Das sehen wir ja in -Baden-Württemberg!,data/txt/17193.txt,poi,fdp
2656112,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,756,"- Ja, Baden-Württemberg macht eine sehr gute Haushaltspolitik. Darauf sind Sie hier neidisch; das weiß ich.",data/txt/17193.txt,speech,gruene
2656113,193,17,0,,,,757,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD,data/txt/17193.txt,poi,
2656114,193,17,0,,,,758,Widerspruch bei der FDP,data/txt/17193.txt,poi,
2656115,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,759,"Wir sind die einzige Partei, die ein tragfähiges Konzept hat. Wir setzen uns für einen Altschuldentilgungsfonds in Europa ein, um Europa zu stabilisieren. Damit es gerecht und konjunkturverträglich läuft, wollen wir auch Vermögensabgaben einführen; denn wir wissen, die Gegenseite zu Schulden sind immer auch Vermögenswerte. Mit unserem grünen Konzept für eine deutsche Vermögensabgabe belasten wir 99 Prozent überhaupt nicht. 1 Prozent, die Millionäre, sollen ihren Beitrag dazu leisten, dass wir Schulden aus dieser Bankenkrise zurückführen.",data/txt/17193.txt,speech,gruene
2656116,193,17,0,,,,760,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2656117,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,761,"Das ist nicht nur aus sozialen Gründen richtig, um gegen die wachsende Ungleichheit anzugehen. Das ist auch ökonomisch vernünftig, weil sehr viel privater Reichtum in den letzten Jahren und Jahrzehnten auf die Finanzmärkte geflossen ist und da zu großen Spekula-tionsblasen geführt hat. Deswegen ist Schuldenabbau mit einer Vermögensabgabe auch ein wichtiger Beitrag für die Finanzmarktstabilität.",data/txt/17193.txt,speech,gruene
2656118,193,17,0,,,,762,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2656119,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,763,"Ich war übrigens etwas überrascht, als Minister Schäuble in seiner Einbringungsrede am Dienstag Argumente gegen eine höhere Vermögensbesteuerung gebracht hat, so zum Beispiel das Argument der Kapitalflucht. Das ist bei unserem Konzept ausgeschlossen, weil wir für die Vermögensbewertung eine Stichtagsregelung mit einem Stichtag in der Vergangenheit haben.

Wenn da mit Kapitalflucht argumentiert wird, wundere ich mich schon; denn es ist doch diese Bundesregierung, die mit der Schweiz ein Steuerabkommen machen will, mit dem man Kapitalflucht per Steuerhinterziehung quasi legalisieren möchte.",data/txt/17193.txt,speech,gruene
2656120,193,17,0,,,,764,Beifall beim BÜNDNIS 90/DIE GRÜNEN und bei der SPD,data/txt/17193.txt,poi,
2656121,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,765,"Wir haben in den nächsten Monaten im Haushaltsausschuss viel vor. Wir haben viele Sitzungen. Die Grünen werden Ihnen konkrete Vorschläge unterbreiten - ich hoffe, Sie nehmen sie an -, wie wir Schulden mit einer Vermögensabgabe abbauen können, wie wir sozial und ökologisch in dieser Krise umsteuern können und wie wir nachhaltig und gerecht diesen Haushalt konsolidieren können; denn eine andere Politik ist möglich. Vor allen Dingen ist eine andere Politik endlich notwendig.

Vielen Dank.",data/txt/17193.txt,speech,gruene
2656122,193,17,0,,,,766,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD,data/txt/17193.txt,poi,
2656123,193,17,0,Sven-Christian Kindler (BÜNDNIS 90/DIE GRÜNEN),Sven-Christian Kindler,sven-christian-kindler,767,,data/txt/17193.txt,speech,gruene
2656124,193,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,768,Das Wort hat der Kollege Dr. Hans Michelbach für die Unionsfraktion.,data/txt/17193.txt,chair,
2656125,193,17,0,,,,769,Beifall bei Abgeordneten der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656126,193,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,770,,data/txt/17193.txt,chair,
2656127,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,771,"Frau Präsidentin! Kolleginnen und Kollegen! Diese Haushaltswoche war eine erfolgreiche Woche für Deutschland, für Europa, für unser Parlament und für die christlich-liberale Koalition. Wir sind Stabilitätsanker, Impulsgeber für Wachstum und Vorbild für Wettbewerbsfähigkeit. Wir senden ein starkes Signal und zeigen, welche Kraft in Deutschland steckt, wenn unser Land richtig regiert wird.",data/txt/17193.txt,speech,cducsu
2656128,193,17,0,,,,772,Beifall bei Abgeordneten der CDU/CSU,data/txt/17193.txt,poi,
2656129,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,773,Das wird es eben nicht!,data/txt/17193.txt,poi,spd
2656130,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,774,"Wir haben die niedrigste Arbeitslosigkeit und den höchsten Beschäftigungsstand aller Zeiten in Deutschland. Wir halten die Vorgaben der Schuldenbremse bereits drei Jahre früher als geplant ein. Das ist unser Erfolg, ein unbestreitbarer Erfolg.",data/txt/17193.txt,speech,cducsu
2656131,193,17,0,,,,775,Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP,data/txt/17193.txt,poi,
2656132,193,17,0,,,,776,Widerspruch des Abg. Johannes Kahrs [SPD],data/txt/17193.txt,poi,
2656133,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,777,"Herr Kollege Schneider, da Sie die Neuverschuldung in Höhe von rund 18 Milliarden Euro kritisieren, sage ich Ihnen: Denken Sie an den Schuldenansatz von 86 Milliarden Euro in dem Jahr, als Sie zuletzt Verantwortung getragen haben! Denken Sie an NRW und Baden-Württemberg! Sie kennen nichts anderes, als immer wieder neue Schulden zu machen.",data/txt/17193.txt,speech,cducsu
2656134,193,17,0,,,,778,Beifall bei Abgeordneten der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656135,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,779,"Der Haushalt dieser Koalition ist Ausdruck einer soliden Finanzpolitik der Nachhaltigkeit. Unser Haushalt ist wachstumsfreundlich, krisenbekämpfend und zukunftsorientiert gestaltet. Mit diesem Haushalt gelingt uns die zielführende Balance zwischen einer vernünftigen, schrittweisen Konsolidierung und notwendigen Investitions- und Wachstumsimpulsen. Eine erfolgreiche Krisenbekämpfung kann nur mit Haushaltskonsolidierung und positiver Wachstumsentwicklung gleichermaßen gelingen.

Deutschland ist erfolgreich als Stabilitätsanker in -Europa.",data/txt/17193.txt,speech,cducsu
2656136,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,780,Trotz dieser -Regierung!,data/txt/17193.txt,poi,spd
2656137,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,781,"Es liegt in unserem Interesse, dass es allen in Europa gut geht. Wichtig ist, dass jetzt die in den letzten Jahren gewachsene Unsicherheit in Europa beendet wird. Dafür stehen wir; dafür arbeiten wir. Die Überwindung der Vertrauenskrise ist nur mit einer Stabilitätsunion und nicht mit einer Schuldenunion möglich. Das ist der Grundsatz; das ist unsere Konzeption. Wir wollen keine unkontrollierte Vergemeinschaftung der Schulden. Wir wollen nicht Ihre Euro-Bonds. Wir wollen keinen Altlastentilgungsfonds. Wir wollen kein einheitliches Einlagensicherungssystem für alle Banken in Europa. Wir wollen keine unbeschränkte Zahlmeisterei mit Haftung für alle.",data/txt/17193.txt,speech,cducsu
2656138,193,17,0,Priska Hinz [Herborn] [BÜNDNIS 90/DIE GRÜNEN],Priska Hinz,priska-hinz,782,Was wollt ihr dann?,data/txt/17193.txt,poi,gruene
2656139,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,783,Das ist unser Prinzip.,data/txt/17193.txt,speech,cducsu
2656140,193,17,0,,,,784,Beifall bei Abgeordneten der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656141,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,785,"Das Bundesverfassungsgericht hat in dieser Woche unsere Auffassung bestätigt, die Parlamentsrechte entsprechend gewichtet sowie unseren Fiskalpakt und unsere ESM-Gesetzgebung weitgehend akzeptiert. Das ist doch ein Erfolg. Wir sollten damit offensiv umgehen und der Bevölkerung sagen: Jawohl, hier wird richtige Politik gemacht. - Die Kritiker lassen dagegen jeglichen Lösungsansatz vermissen.

Es gibt doch nur drei Wege. Der erste Weg ist der der Renationalisierung und der Verweigerung jeglicher Hilfe. Das wäre mit ungeordneten Staatspleiten und großen Arbeitsplatzverlusten auch bei uns verbunden. Der zweite Weg - das ist der Weg der Opposition - ist die Vergemeinschaftung der Schulden und die Haftung für alles. Das lehnen wir ab, weil das langfristig nicht zum Ziel führt.

Der dritte Weg - das ist unser Weg - sind Hilfen mit Konditionalität und Verbesserung der Wettbewerbsfähigkeit aller Länder. Das ist die einzige Chance; denn die Schuldenkrise ist in einzelnen Ländern entstanden, und die Probleme können nur dort gelöst werden. Die Probleme sind durch nichts anderes als die unterschiedliche Wettbewerbsfähigkeit entstanden. Deshalb ist eine Fortentwicklung der Wirtschafts- und Währungsunion mit dem Fiskalpakt sowie mit konsequenten Prüfungen und Kontrollen der einzig richtige Weg; den beschreiten wir.",data/txt/17193.txt,speech,cducsu
2656142,193,17,0,,,,786,Beifall bei Abgeordneten der CDU/CSU,data/txt/17193.txt,poi,
2656143,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,787,Aber Sie tun es doch nicht!,data/txt/17193.txt,poi,spd
2656144,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,788,Wir sind gegen eine reine Flutung mit Geld durch die EZB.,data/txt/17193.txt,speech,cducsu
2656145,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,789,Aber Sie haben es doch beschlossen!,data/txt/17193.txt,poi,spd
2656146,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,790,"Das ist sinnlos und brandgefährlich im Hinblick auf die Inflation. Ihre Unterstellung, wir machten unsere politischen Hausaufgaben nicht und verließen uns auf die EZB,",data/txt/17193.txt,speech,cducsu
2656147,193,17,0,,,,791,Beifall bei Abgeordneten der SPD,data/txt/17193.txt,poi,
2656148,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,792,So ist das!,data/txt/17193.txt,poi,spd
2656149,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,793,"ist grundfalsch. Die EZB ist unabhängig, und wir sind dafür, dass sie unabhängig bleibt.",data/txt/17193.txt,speech,cducsu
2656150,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,794,Das ist doch -getretener Quark!,data/txt/17193.txt,poi,spd
2656151,193,17,0,Dr. h. c. Hans Michelbach (CDU/CSU),Dr. h. c. Hans Michelbach,hans-michelbach,795,"Wir sollten das auch nicht infrage stellen.

Die wichtigste Handlungsschneise sehe ich nach wie vor bei den Banken. Wir stehen in dieser Situation vor einer wichtigen Entscheidung und einer politischen Herausforderung.",data/txt/17193.txt,speech,cducsu
2656152,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,796,Dann tun Sie doch was!,data/txt/17193.txt,poi,spd
