id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2453162,75,17,0,Reinhard Grindel [CDU/CSU],Reinhard Grindel,reinhard-grindel,1425,So ist es!,data/txt/17075.txt,poi,cducsu
2453163,75,17,0,Gegenruf des Abg. Josef Philip Winkler [BÜNDNIS 90/DIE GRÜNEN],Josef Philip Winkler,josef-philip-winkler,1426,Das ist auf dem Land aber wichtig!,data/txt/17075.txt,poi,gruene
2453164,75,17,0,Florian Toncar (FDP),Florian Toncar,florian-toncar,1427,"Dies dient der Integration aber nicht unmittelbar; denn die Erstattung dieser Kosten hat mit dem Kursinhalt nichts zu tun. Deshalb wird das Ministerium ein Konzept vorlegen - es ist entsprechend vermerkt worden -, mit dem sichergestellt wird, dass man das Geld effizienter verwendet und dass es nicht mehr so häufig wie in den letzten Monaten für Dinge ausgegeben wird, die mit dem eigentlichen Kurs nichts zu tun haben. Dieser sinnvolle Ansatz verbessert die Qualität der Kurse bei gleicher Mittelausstattung.",data/txt/17075.txt,speech,fdp
2453165,75,17,0,,,,1428,Beifall bei der FDP,data/txt/17075.txt,poi,
2453166,75,17,0,Florian Toncar (FDP),Florian Toncar,florian-toncar,1429,"Zu guter Letzt haben wir die Stiftung Datenschutz auf den Weg gebracht. Sie haben während der letzten Haushaltsberatungen immer gefragt, wann sie denn kommt. Jetzt gibt es sie, wie es im Koalitionsvertrag vereinbart wurde. Herr Kollege Korte schuldet mir noch ein Lob, das er mir bei der Abschlussberatung über den Haushalt 2010 für den Fall versprochen hat, dass wir die Stiftung Datenschutz einrichten. Es kam leider nicht. Ich denke aber, Sie haben es einfach vergessen.",data/txt/17075.txt,speech,fdp
2453167,75,17,0,Jan Korte [DIE LINKE],Jan Korte,jan-korte,1430,Erst mal Beweise vorlegen!,data/txt/17075.txt,poi,linke
2453168,75,17,0,Florian Toncar (FDP),Florian Toncar,florian-toncar,1431,"Wir können festhalten: Es ist im Sinne des Datenschutzes ein Erfolg dieser Koalition, dass es diese Stiftung jetzt gibt und dass sie entsprechend finanziell ausgestattet ist. Sie kann nun ihre Arbeit aufnehmen.

Ich kann in diesem Etat nur sinnvolle Schwerpunkte erkennen. Ich glaube, die Koalition ist im Bereich der Innenpolitik auf einem guten Weg.",data/txt/17075.txt,speech,fdp
2453169,75,17,0,,,,1432,Beifall bei der FDP und der CDU/CSU,data/txt/17075.txt,poi,
2453170,75,17,0,Florian Toncar (FDP),Florian Toncar,florian-toncar,1433,,data/txt/17075.txt,speech,fdp
2453171,75,17,0,Vizepräsident Dr. Hermann Otto Solms,Dr. Hermann Otto Solms,hermann-otto-solms,1434,Das Wort hat die Kollegin Ulla Jelpke von der Fraktion Die Linke.,data/txt/17075.txt,chair,
2453172,75,17,0,,,,1435,Beifall bei der LINKEN,data/txt/17075.txt,poi,
2453173,75,17,0,Vizepräsident Dr. Hermann Otto Solms,Dr. Hermann Otto Solms,hermann-otto-solms,1436,,data/txt/17075.txt,chair,
2453174,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1437,"Herr Präsident! Meine Damen und Herren! Ich bin sehr erstaunt, dass bei dieser Debatte Friede, Freude, Eierkuchen herrscht. Was wir in den Medien in diesen Tagen erfahren konnten, hat eigentlich nichts mit der Debatte zu tun, die wir heute führen.

Die Sicherheitspolitiker von der rechten Seite dieses Hauses haben sich zustimmend zu Bundeswehreinsätzen, zu der vollständigen Wiedereinführung der Vorratsdatenspeicherung - sie ist, wie wir alle wissen, verfassungswidrig -, zu Videoüberwachung und Onlinedurch-suchung geäußert. Dazu will ich Ihnen eines sagen: Es gibt ein anderes Problem, das wirklich ernst zu nehmen ist. Vorigen Freitag hat es in Berlin einen Anschlag auf eine Moschee gegeben, nämlich auf die Moschee am Columbiadamm. Ich habe mich gefragt: Wo waren da die Sicherheitspolitiker dieses Hauses, die Solidarität mit den Betroffenen gezeigt und Maßnahmen gefordert haben? Erst als sich die jüdische und die türkische Gemeinde in der Öffentlichkeit zu Wort gemeldet haben, ist die Nachricht in den Medien erschienen, dass auf diese Moschee ein Brandanschlag verübt wurde.

Man muss einmal zur Kenntnis nehmen, wie Sie mit diesem Anschlag auf der einen Seite und mit der aktuellen Bedrohungslage auf der anderen Seite umgehen. In diesen Tagen wie auch in den vergangenen Monaten hat die rechte Seite des Hauses alles dafür getan, einen Generalverdacht gegen Muslime zu äußern,",data/txt/17075.txt,speech,linke
2453175,75,17,0,Zuruf von der FDP,von der FDP,von-der-fdp,1438,Pfui!,data/txt/17075.txt,poi,fdp
2453176,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1439,"indem diese Menschen, die vermeintlichen Integrationsverweigerer - Herr Grindel weiß, was ich meine -, als Übeltäter dargestellt wurden.",data/txt/17075.txt,speech,linke
2453177,75,17,0,Josef Philip Winkler [BÜNDNIS 90/DIE GRÜNEN],Josef Philip Winkler,josef-philip-winkler,1440,So gut kennt ihr euch schon?,data/txt/17075.txt,poi,gruene
2453178,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1441,"Das Äußern dieses Generalverdachts hat dazu geführt - wir konnten das heute einer Äußerung von Herrn Kolat in der Frankfurter Rundschau entnehmen -, dass es eine Welle des Hasses gegen Muslime und eine zunehmende Muslimfeindlichkeit in dieser Gesellschaft gibt. Dagegen muss dieses Haus genauso vorgehen wie gegen den Terror, vor dem derzeit gewarnt wird. Jedenfalls ist das der Anspruch der Linken.",data/txt/17075.txt,speech,linke
2453179,75,17,0,,,,1442,Beifall bei der LINKEN,data/txt/17075.txt,poi,
2453180,75,17,0,Florian Toncar [FDP],Florian Toncar,florian-toncar,1443,Seit wann hat die Linke einen Anspruch?,data/txt/17075.txt,poi,fdp
2453181,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1444,"Meine Damen und Herren, man muss schon Kartoffeln auf den Augen haben, um zu übersehen, dass im Windschatten dieser Terrorwarnungen weiterer Demokratieabbau geplant ist und stattfinden soll.",data/txt/17075.txt,speech,linke
2453182,75,17,0,Zurufe von der CDU/CSU,e von der CDU/CSU,e-cdu-csu,1445,Oh!,data/txt/17075.txt,poi,cducsu
2453183,75,17,0,Florian Toncar [FDP],Florian Toncar,florian-toncar,1446,Das ist eine reine Unterstellung!,data/txt/17075.txt,poi,fdp
2453184,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1447,"Ausgerechnet die FDP, die sich hier immer als Bürgerrechtspartei aufgespielt hat, will jetzt unter Einbeziehung des Bundeskriminalamts, des Zolls und der Bundespolizei eine zentrale Behörde schaffen, in der übrigens Zehntausende Beschäftigte arbeiten müssten.",data/txt/17075.txt,speech,linke
2453185,75,17,0,Gisela Piltz [FDP],Gisela Piltz,gisela-piltz,1448,Wer sagt das denn?,data/txt/17075.txt,poi,fdp
2453186,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1449,Man muss schon sagen: Das ist sehr zentralistisch.,data/txt/17075.txt,speech,linke
2453187,75,17,0,Gisela Piltz [FDP],Gisela Piltz,gisela-piltz,1450,Wer sagt das denn? Wo steht das denn?,data/txt/17075.txt,poi,fdp
2453188,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1451,"Aber von parlamentarischer Kontrolle, die wir heute noch nicht ausreichend haben, habe ich bei Ihnen überhaupt nichts gelesen. So viel zum Demokratieabbau.

Der zweite Punkt, den ich ansprechen möchte, ist der Beschluss zum Bleiberecht, den die Innenministerkonferenz in der letzten Woche getroffen hat.",data/txt/17075.txt,speech,linke
2453189,75,17,0,Hartfrid Wolff [Rems-Murr] [FDP],Hartfrid Wolff,hartfrid-wolff,1452,Sehr bemerkenswert!,data/txt/17075.txt,poi,fdp
2453190,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1453,"Das, was Sie hier vorgeführt haben, zeigt das ganze Elend Ihrer Integrationspolitik. Kinder, die in Deutschland aufgewachsen sind, sind integriert. Man muss sie, wie wir wissen, nicht mehr integrieren, wenn sie zur Schule gehen; das tun sie in der Regel. Es ist ein Skandal, wenn diese Bundesregierung jetzt sagt: Wenn sie gute Zensuren haben, dürfen sie bleiben, aber ihre Eltern müssen gehen. Was ist eigentlich noch christlich in Ihrer Partei, wenn Sie Familien auseinanderreißen und dabei nach den Verwertungsinteressen von Wirtschaft und Kapital vorgehen? Es kann doch wirklich nicht sein, dass diese Politik in diesem Hause mitgetragen wird.",data/txt/17075.txt,speech,linke
2453191,75,17,0,,,,1454,Beifall bei der LINKEN,data/txt/17075.txt,poi,
2453192,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1455,"Ich will einen weiteren Punkt ansprechen: Ihre kinder- und familienfeindliche Politik in Bezug auf Asylbewerber. In Ihrer Antwort auf eine Kleine Anfrage von mir mussten Sie zugeben, dass das Asylbewerberleistungsgesetz verfassungswidrig ist. Ich bin der Meinung, es ist längst überfällig, dass das Asylbewerberleistungsgesetz abgeschafft wird, dass die Flüchtlinge ihrem Bedürfnis entsprechend Bildung bekommen und dass man ihnen Arbeit gibt. Das Arbeitsverbot muss aufgehoben werden. Man muss ein vernünftiges Bleiberecht schaffen und darf diese Menschen nicht immer hinhalten.",data/txt/17075.txt,speech,linke
2453193,75,17,0,,,,1456,Beifall bei der LINKEN sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17075.txt,poi,
2453194,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1457,"Der letzte Punkt, den ich ansprechen möchte, bezieht sich auf die vielen Bündnisse gegen rechts, gegen Neofaschisten, die es in diesem Land gibt. Die Regierung versucht immer rigider, diese Bündnisse auseinanderzubringen. Ich spreche hier den neuen Extremismuserlass von Familienministerin Schröder an, der vorsieht, dass alle Projekte gegen Rechtsextremismus, die mit Bundesmitteln gefördert werden, jetzt eine Erklärung unterzeichnen müssen - viele erinnern sich bestimmt noch an den Radikalenerlass, der in den 70er- und 80er-Jahren Berufsverbote zur Folge hatte -, dass sie sich zur freiheitlich-demokratischen Grundordnung bekennen.",data/txt/17075.txt,speech,linke
2453195,75,17,0,,,,1458,Beifall bei Abgeordneten der CDU/CSU und der FDP,data/txt/17075.txt,poi,
2453196,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1459,"- Ja, so weit, so gut. Ich bin nicht verwundert, dass Sie an dieser Stelle klatschen.

Das Entscheidende ist, dass die Projekte auch die Partner, mit denen sie zusammenarbeiten, dahin gehend überprüfen müssen. Das heißt, sie müssen selber im Verfassungsschutzbericht nachsehen, wer tendenziell extremistisch ist. Das betrifft beispielsweise die Vereinigung der Verfolgten des Naziregimes, die immer noch in verschiedenen Verfassungsschutzberichten steht.",data/txt/17075.txt,speech,linke
2453197,75,17,0,Vizepräsident Dr. Hermann Otto Solms,Dr. Hermann Otto Solms,hermann-otto-solms,1460,Frau Kollegin Jelpke.,data/txt/17075.txt,chair,
2453198,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1461,Das betrifft auch die Linke und andere.,data/txt/17075.txt,speech,linke
2453199,75,17,0,,,,1462,Beifall bei Abgeordneten der CDU/CSU und der FDP,data/txt/17075.txt,poi,
2453200,75,17,0,Reinhard Grindel [CDU/CSU],Reinhard Grindel,reinhard-grindel,1463,Zu Recht!,data/txt/17075.txt,poi,cducsu
2453201,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1464,"Damit spalten Sie die Bewegung gegen rechts. Wir werden auf jeden Fall gegen diese Methoden, solche Bündnisse zu spalten, vorgehen.",data/txt/17075.txt,speech,linke
2453202,75,17,0,,,,1465,Beifall bei der LINKEN,data/txt/17075.txt,poi,
2453203,75,17,0,Ulla Jelpke (DIE LINKE),Ulla Jelpke,ulla-jelpke,1466,,data/txt/17075.txt,speech,linke
2453204,75,17,0,Vizepräsident Dr. Hermann Otto Solms,Dr. Hermann Otto Solms,hermann-otto-solms,1467,Das Wort hat der Kollege Stephan Kühn von der Fraktion Bündnis 90/Die Grünen.,data/txt/17075.txt,chair,
2453205,75,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,1468,"Herr Präsident! Meine Damen und Herren! Wir haben uns hier zu Recht intensiv mit dem Thema innere Sicherheit auseinandergesetzt. Dies macht auch zwei Drittel des Etats aus. Ich möchte an dieser Stelle aber ein anderes Thema ansprechen: die politische Bildung.

Man ist sich schnell einig, wenn man den Satz vorträgt: Wer bei der Bildung kürzt, spart an der Zukunft. Diese Verlautbarungen kommen ja auch aus Ihren Reihen.

Entgegen diesen Verlautbarungen wird in diesem Haushalt bei der Bildung gespart, nämlich 1,5 Millionen Euro bei der Arbeit der Bundeszentrale für politische Bildung und bei den freien Trägern der politischen Bildung. Ab 2012 erreicht dieses Kürzungsvolumen 5 Millionen Euro bei einem Gesamtetat für die Bundeszentrale für politische Bildung von gerade einmal 38 Millionen Euro. Der Etat der Bundeszentrale für politische Bildung macht nicht einmal 1 Prozent des Etats im Einzelplan 06 aus, muss aber mehr als das Fünffache an Konsolidierung erbringen.

Zum Vergleich: Der Etat der Bundeszentrale für politische Bildung ist nur halb so groß wie der der parteinahen politischen Stiftungen, deren Etats wiederum von Kürzungen verschont bzw. nicht von Kürzungen bedroht sind. Sie kürzen bei der Bundeszentrale für politische Bildung, dort, wo weltanschauliche Neutralität gegeben ist. Dies verwundert mich im Hinblick auf Ihre Prioritätensetzung. Bei der politischen Bildung wird gekürzt; aber es ist ausreichend Geld vorhanden, drei Wasserwerfer für die Länderpolizeien zum Stückpreis von 1 Million Euro anzuschaffen. Ich frage mich, was das für eine Priorität ist,",data/txt/17075.txt,speech,gruene
2453206,75,17,0,,,,1469,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der LINKEN,data/txt/17075.txt,poi,
2453207,75,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,1470,"auch angesichts dessen, dass uns der Bundesrechnungshof jedes Jahr ganz klar ins Stammbuch schreibt, dass wir für die Beschaffung von Ausrüstungsgegenständen und Fahrzeugen der Länderpolizei nicht zuständig sind. Den Kürzungen bei der politischen Bildungsarbeit ist keine Fachdebatte über die Ausrichtung der inhaltlichen Arbeit der Bundeszentrale vorausgegangen.

Herr Minister, Sie liegen sicherlich nicht ganz falsch mit der Einschätzung, dass die politische Bildungsarbeit die bildungsfernen Schichten noch zu wenig erreicht. Aber die Schlussfolgerung aus dieser Erkenntnis kann doch nicht eine Kürzung der Mittel für diese Bildungsarbeit sein.",data/txt/17075.txt,speech,gruene
2453208,75,17,0,,,,1471,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD und der LINKEN,data/txt/17075.txt,poi,
2453209,75,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,1472,"Wo ist denn das inhaltliche Konzept? Wie wollen Sie denn die gesellschaftliche Ausgrenzung benachteiligter Gruppen stoppen? Worin besteht denn Ihr Beitrag, der zunehmenden Politikverdrossenheit oder vielmehr Politikerverdrossenheit bei Jugendlichen zu begegnen? Ist diese Kürzung Ihr Beitrag zur Lösung des Problems der zunehmenden Skepsis der jungen Generation gegenüber Entscheidungsformen der parlamentarischen Demokratie, wie uns die Shell-Studien leider immer wieder deutlich machen? Ist das Ihre Strategie, das Bewusstsein für Demokratie und politische Beteiligung zu schärfen?

Die Kürzungen - insbesondere in den nächsten Jah-ren - werden in erheblichem Umfang dazu führen, dass die Aufgaben der Bundeszentrale für politische Bildung nicht mehr so wie bisher erfüllt werden können. Die äußerst erfolgreiche Onlinepräsenz der Bundeszentrale wird hierunter leiden müssen. Veranstaltungen und Ausstellungen, die insbesondere von Schulklassen im Rahmen des Unterrichts besucht werden, werden ebenfalls darunter leiden.

Als Ausgleichsleistung für die Kürzungen darf die Bundeszentrale jetzt die Regiestelle für das Programm ""Zusammenhalt durch Teilhabe"" übernehmen. Hier sollen Projekte der demokratischen Teilhabe und gegen Extremismus in Ostdeutschland gefördert werden. Leider hat eine ideologische Aufladung dieses Programms stattgefunden, die mit der Anti-Extremismus-Erklärung von Antragstellern de facto in einer Art Gesinnungskontrolle mündet.

Leider muss man den Eindruck gewinnen, dass Teile des demokratischen Engagements gegen rechts und gegen Antisemitismus in die linksextreme Ecke geschoben werden sollen. Die Programmansätze sind nicht auf eine Bekämpfung des Rechtsextremismus beschränkt. Die Bekämpfung von Linksextremismus und Islamismus wird in einem Atemzug genannt. Der Schwerpunkt des Programms liegt aber auf den strukturschwachen Regionen Ostdeutschlands.

Ich kann nur davor warnen, angesichts der hohen Zahlen an Gewalttaten mit rechtsmotiviertem Hintergrund und den Wahlerfolgen der NPD gerade in diesen strukturschwachen Regionen im Osten so zu tun, als ob man sich nur um die rechten Ränder kümmern müsse und bei dieser Gelegenheit noch den Rechts- und Linksextremismus in einen Topf werfen kann. Meine Damen und Herren, das sollten wir vermeiden.

Ich danke für die Aufmerksamkeit.",data/txt/17075.txt,speech,gruene
2453210,75,17,0,,,,1473,Beifall beim BÜNDNIS 90/DIE GRÜNEN und bei der LINKEN sowie bei Abgeordneten der SPD,data/txt/17075.txt,poi,
2453211,75,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,1474,,data/txt/17075.txt,speech,gruene
2453212,75,17,0,Vizepräsident Dr. Hermann Otto Solms,Dr. Hermann Otto Solms,hermann-otto-solms,1475,Das Wort hat der Kollege Hans-Peter Uhl von der CDU/CSU-Fraktion.,data/txt/17075.txt,chair,
2453213,75,17,0,,,,1476,Beifall bei der CDU/CSU und der FDP,data/txt/17075.txt,poi,
2453214,75,17,0,Vizepräsident Dr. Hermann Otto Solms,Dr. Hermann Otto Solms,hermann-otto-solms,1477,,data/txt/17075.txt,chair,
2453215,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1478,"Herr Präsident! Meine verehrten Kolleginnen und Kollegen! Der Haushalt des Innenministeriums steht wie alle Haushalte in der Pflicht, zu konsolidieren und zu kürzen. Er wird um 90 Millionen Euro gekürzt auf 5,4 Milliarden Euro.

Lassen Sie mich auf ein Thema eingehen, das von der SPD und den Grünen angesprochen wurde: Im Bereich der Integrationskurse mit einem Etat in Höhe von 218 Millionen Euro wird auch im nächsten Jahr nicht gekürzt.",data/txt/17075.txt,speech,cducsu
2453216,75,17,0,Ulla Jelpke [DIE LINKE],Ulla Jelpke,ulla-jelpke,1479,Er muss aber erhöht werden!,data/txt/17075.txt,poi,linke
2453217,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1480,"Es ist auch gut, dass hier nicht gekürzt wird.",data/txt/17075.txt,speech,cducsu
2453218,75,17,0,Ulla Jelpke [DIE LINKE],Ulla Jelpke,ulla-jelpke,1481,Das muss erhöht werden!,data/txt/17075.txt,poi,linke
2453219,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1482,"Ich finde es aber nicht gut, dass ausgerechnet Vertreter der Grünen und der SPD sagen: 218 Millionen Euro sind viel zu wenig.",data/txt/17075.txt,speech,cducsu
2453220,75,17,0,Hans-Christian Ströbele [BÜNDNIS 90/DIE GRÜNEN],Hans-Christian Ströbele,hans-christian-strobele,1483,Stimmt doch!,data/txt/17075.txt,poi,gruene
2453221,75,17,0,Dr. Peter Danckert [SPD],Dr. Peter Danckert,peter-danckert,1484,Aber das stimmt doch!,data/txt/17075.txt,poi,spd
2453222,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1485,"- Herr Danckert, sieben Jahre lang war Rot-Grün an der Regierung.",data/txt/17075.txt,speech,cducsu
2453223,75,17,0,Wolfgang Wieland [BÜNDNIS 90/DIE GRÜNEN],Wolfgang Wieland,wolfgang-wieland,1486,Das war eine gute Zeit!,data/txt/17075.txt,poi,gruene
2453224,75,17,0,Josef Philip Winkler [BÜNDNIS 90/DIE GRÜNEN],Josef Philip Winkler,josef-philip-winkler,1487,Wir haben das doch eingeführt! Sie waren doch damals dagegen!,data/txt/17075.txt,poi,gruene
2453225,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1488,"Sieben Jahre lang, bis 2005, war Multikulti an der Regierung. In diesen sieben Jahren war jede Zuwanderung ein Glücksfall für Deutschland. Kein Zuwanderer musste mit der deutschen Sprache irgendwie befasst, betraut und belästigt werden.",data/txt/17075.txt,speech,cducsu
2453226,75,17,0,Dr. Dieter Wiefelspütz [SPD],Dr. Dieter Wiefelspütz,dieter-wiefelsputz,1489,"Benimm dich anständig, Hans-Peter Uhl!",data/txt/17075.txt,poi,spd
2453227,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1490,Sieben Jahre lang haben Sie gesagt: Es muss kein Deutsch gelernt werden.,data/txt/17075.txt,speech,cducsu
2453228,75,17,0,Manfred Grund [CDU/CSU],Manfred Grund,manfred-grund,1491,Eine Zwangsgermanisierung war das!,data/txt/17075.txt,poi,cducsu
2453229,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1492,"Das alles erledigt sich von selbst. - In den Haushalten, die Sie in den sieben Jahren Ihrer Regierungsverantwortung aufgestellt haben, stand hinter dem Titel ""Integrationskurse"" die Zahl Null;",data/txt/17075.txt,speech,cducsu
2453230,75,17,0,Josef Philip Winkler [BÜNDNIS 90/DIE GRÜNEN],Josef Philip Winkler,josef-philip-winkler,1493,Ach was! Wir haben sie doch eingeführt! Erzählen Sie doch keinen Stuss!,data/txt/17075.txt,poi,gruene
2453231,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1494,das finden Sie wohl noch heute gut. Jetzt stellen Sie sich aber breitbeinig hier hin und kritisieren: 218 Millionen Euro sind viel zu wenig. - Ich halte das für zutiefst unseriös.,data/txt/17075.txt,speech,cducsu
2453232,75,17,0,,,,1495,Beifall bei der CDU/CSU und der FDP,data/txt/17075.txt,poi,
2453233,75,17,0,Josef Philip Winkler [BÜNDNIS 90/DIE GRÜNEN],Josef Philip Winkler,josef-philip-winkler,1496,Sie waren im Vermittlungsausschuss dagegen! Sie haben das doch durchgesetzt!,data/txt/17075.txt,poi,gruene
2453234,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1497,"Lassen Sie mich ganz im Ernst auf die aktuellen terroristischen Bedrohungen eingehen und eines vorwegsagen: Wir werden die jetzige Bedrohungslage nicht instrumentalisieren, indem wir neue Sicherheitsgesetze fordern.",data/txt/17075.txt,speech,cducsu
2453235,75,17,0,Hans-Christian Ströbele [BÜNDNIS 90/DIE GRÜNEN],Hans-Christian Ströbele,hans-christian-strobele,1498,Ach nein? Was habe ich denn vorhin gehört? Habe ich da etwas falsch verstanden?,data/txt/17075.txt,poi,gruene
2453236,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1499,,data/txt/17075.txt,speech,cducsu
2453237,75,17,0,Eine persönliche Anmerkung in Richtung des Kollegen Wiefelspütz von der SPD - er war nämlich maßgeblich beteiligt -,Eine persönliche Anmerkung in Richtung des Kollegen Wiefelspütz von der SPD - er war nämlich maßgeblich beteiligt,eine-personliche-anmerkung-in-richtung-des-kollegen-wiefelsputz-spd-er-war-namlich-maßgeblich-beteiligt,1500,,data/txt/17075.txt,speech,spd
2453238,75,17,0,Dr. Dieter Wiefelspütz [SPD],Dr. Dieter Wiefelspütz,dieter-wiefelsputz,1501,"Ja, klar! Ich bin immer und überall dabei!",data/txt/17075.txt,poi,spd
2453239,75,17,0,Eine persönliche Anmerkung in Richtung des Kollegen Wiefelspütz von der SPD - er war nämlich maßgeblich beteiligt -,Eine persönliche Anmerkung in Richtung des Kollegen Wiefelspütz von der SPD - er war nämlich maßgeblich beteiligt,eine-personliche-anmerkung-in-richtung-des-kollegen-wiefelsputz-spd-er-war-namlich-maßgeblich-beteiligt,1502,"Wir haben in der letzten Legislaturperiode gemeinsam vernünftige Sicherheitsgesetze auf den Weg gebracht. Diese Sicherheitsgesetze müssen wir jetzt zur Anwendung bringen. Wir haben das Bundeskriminalamt neu aufgestellt und es im Hinblick auf den Terrorismus zu einer wirklichen Ermittlungsbehörde gemacht. Wir haben die Bundespolizei reformiert. Nun ist sie eine schlagkräftige Einheit, die auf Bahnhöfen, Plätzen und Flughäfen vertreten ist und dort für Sicherheit und Ordnung sorgt.",data/txt/17075.txt,speech,spd
2453240,75,17,0,Josef Philip Winkler [BÜNDNIS 90/DIE GRÜNEN],Josef Philip Winkler,josef-philip-winkler,1503,Das hat Rot-Grün schon beschlossen!,data/txt/17075.txt,poi,gruene
2453241,75,17,0,Eine persönliche Anmerkung in Richtung des Kollegen Wiefelspütz von der SPD - er war nämlich maßgeblich beteiligt -,Eine persönliche Anmerkung in Richtung des Kollegen Wiefelspütz von der SPD - er war nämlich maßgeblich beteiligt,eine-personliche-anmerkung-in-richtung-des-kollegen-wiefelsputz-spd-er-war-namlich-maßgeblich-beteiligt,1504,,data/txt/17075.txt,speech,spd
2453242,75,17,0,Vizepräsident Dr. Hermann Otto Solms,Dr. Hermann Otto Solms,hermann-otto-solms,1505,"Herr Kollege Uhl, erlauben Sie eine Zwischenfrage des Kollegen Kilic?",data/txt/17075.txt,chair,
2453243,75,17,0,Dr. Hans-Peter Uhl (CDU/CSU),Dr. Hans-Peter Uhl,hans-peter-uhl,1506,Ja.,data/txt/17075.txt,speech,cducsu
2453244,75,17,0,Vizepräsident Dr. Hermann Otto Solms,Dr. Hermann Otto Solms,hermann-otto-solms,1507,Bitte.,data/txt/17075.txt,chair,
2453245,75,17,0,Memet Kilic (BÜNDNIS 90/DIE GRÜNEN),Memet Kilic,memet-kilic,1508,"Herr Kollege Uhl, würden Sie bitte zur Kenntnis nehmen, dass die damalige rot-grüne Bundesregierung im Jahre 2005 zum ersten Mal in der bundesrepublikanischen Geschichte verpflichtende Sprachkurse für Neuzuwanderer eingeführt hat?",data/txt/17075.txt,speech,gruene
2453246,75,17,0,Josef Philip Winkler [BÜNDNIS 90/DIE GRÜNEN],Josef Philip Winkler,josef-philip-winkler,1509,"Genau! Übrigens gegen Ihren Willen, Herr Uhl!",data/txt/17075.txt,poi,gruene
2453247,75,17,0,Gegenruf des Abg. Reinhard Grindel [CDU/CSU],Reinhard Grindel,reinhard-grindel,1510,Stimmt nicht!,data/txt/17075.txt,poi,cducsu
2453248,75,17,0,Gegenruf des Abg. Josef Philip Winkler [BÜNDNIS 90/ DIE GRÜNEN],Josef Philip Winkler,josef-philip-winkler,1511,Sicher! Im Vermittlungsausschuss wart ihr dagegen!,data/txt/17075.txt,poi,gruene
2453249,75,17,0,Memet Kilic (BÜNDNIS 90/DIE GRÜNEN),Memet Kilic,memet-kilic,1512,"Beantworten Sie mir vor diesem Hintergrund bitte auch die Frage, warum die Unionsparteien so lange geschlafen haben?",data/txt/17075.txt,speech,gruene
